id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,health,attack,manaCost,name,text,image,imageGold,flavorText,cropImage,keywordIds,copyOfCardId,duels,childIds,spellSchoolId,minionTypeId,durability,armor
64392,1,64392-void-shard,6,[],5,1578,1,Steve Nelson,,,4,Void Shard,<b>Lifesteal</b> Deal 4 damage.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94a33c5ad214c9dc2949e4db58b67b66b362f91e031ba60b89396133d2269123.png,,Light's easy. Void's hard.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5447578343694dfd85128a5a0eb69d3483330bf5c8d5db5e66a3343bbe1b2a61.png,[38],,"{'relevant': True, 'constructed': True}",,6.0,,,
69633,1,69633-void-terror,9,[],4,1637,3,Alex Alexandrov,4.0,3.0,3,Void Terror,<b>Battlecry:</b> Destroy both adjacent minions and gain their Attack and Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da5dad0ec4e2a4c1e8667d3057ee02db3150dae595d97cc69515b7b7405bf7a6.png,,"If you put this into your deck, you WILL lose the trust of your other minions.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ad07d5e1e20f838b90e029f6a5a85f47f1ae1f7892a0b5cbdc06366ab5d69c6.png,[8],1221.0,"{'relevant': True, 'constructed': True}",,,15.0,,
64429,1,64429-voidtouched-attendant,6,[],4,1578,4,Konstantin Porubov,3.0,1.0,1,Voidtouched Attendant,Both heroes take one extra damage from all sources.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b610f721e0b3667cf1032fc5eadcd8b182146b05b6ad65857a1e0b041bf8ed4d.png,,Don't TOUCH the Void. You don't know where it's been.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f89dc8e6154ca6994ce6a179797e39b2eb7f830c9042b26e0c73a3edbbf66142.png,,,"{'relevant': True, 'constructed': True}",,,,,
69547,1,69547-voodoo-doctor,12,[],4,1637,1,Karl Richardson,1.0,2.0,1,Voodoo Doctor,<b>Battlecry:</b> Restore 2 Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/915e3e1e9b8ddef79d9fad266eba87eed68512b608b3bcc3c2f37db92fdc2c33.png,,Voodoo is an oft-misunderstood art. But it <i>is</i> art.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19d7038d0d137a49c5fa07df47625e8bce88c608539b34353c16974afcbb7eb4.png,[8],132.0,"{'relevant': True, 'constructed': True}",,,,,
59590,1,59590-voracious-reader,12,[],4,1443,3,Ivan Fomin,3.0,1.0,3,Voracious Reader,"At the end of your turn, draw until you have 3 cards.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/072b01713b8d2052526aa2c0b26d4605b32f404af6618cec90c26559122cfc45.png,,But how much of it is skimming?,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fb1709b50bef6982efe58d3d28aa357ab2b30d545f8ba5defdd58ebed88752d.png,,,"{'relevant': True, 'constructed': True}",,,,,
59400,1,59400-vulpera-toxinblade,7,[],4,1443,1,Ivan Fomin,3.0,3.0,3,Vulpera Toxinblade,Your weapon has +2 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79da3ad75546aa7cb6b4a130368034b3c243007c005086f662536abba810a642.png,,The blade works well enough on its own… but this is just in case.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37ae7c87f70f853581e75231ecd452ac7ba2a744bac7cb84351bcc506936ab85.png,,,"{'relevant': True, 'constructed': True}",,,,,
63073,1,63073-wailing-vapor,8,[],4,1525,1,Samche Chen,3.0,1.0,1,Wailing Vapor,"After you play an Elemental, gain +1 Attack.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12ae32e318d727a942e5619cdf4480f5ba110825a1082d5567cc136c471dd314.png,,"If you have The Vapors, your Humors might be imbalanced.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de68f7267fb4584ba4c02cd07d40bba1f81738e841156645835a7306a96d43de.png,,,"{'relevant': True, 'constructed': True}",,,18.0,,
59556,1,59556-wand-thief,12,"[4, 7]",4,1443,1,Arthur Bozonnet,2.0,1.0,1,Wand Thief,<b>Combo:</b> <b>Discover</b> a Mage spell.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcffb470535134d11d501e0cebf33bc953e59ba327b1e300dbaa6e5801095e1f.png,,"""What’re ya buyin’?”",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f4613be2818c7bc6d3c4c4de885dc4ef937c02e330f01f7875e0bd40a3ff779e.png,"[13, 21]",,"{'relevant': True, 'constructed': True}",,,,,
59646,1,59646-wandmaker,12,[],4,1443,1,Jim Nelson,2.0,2.0,2,Wandmaker,<b>Battlecry:</b> Add a 1-Cost spell from your class to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f45ea5c08ef55e558e470baaf47f407d91fbe8b71c70b07f7105260412d97d2.png,,She creates incredibly affordable wands of all shapes and sizes. But not owls. The owl is all-natural.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e06828fc362f3d1ce83aff6ac9f0c6b4344aac514f75522553f56df8b270ff4.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
62463,1,62463-war-cache,10,[],5,1637,3,Jason Kang,,,3,War Cache,"Add a random Warrior minion, spell, and weapon to your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6aa1b6c4f66314cdb10d052f613909adebca79b48dff5e5ebf5472c8bac6686c.png,,It's much tidier than Illidan's storage locker.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bef65aa12ef9c88eb364873b1741d493bbcc9d751ddb896c12bd8d6691c830ef.png,,,"{'relevant': True, 'constructed': True}",,,,,
56900,1,56900-warglaives-of-azzinoth,14,[],7,1414,4,SARIYA,,3.0,5,Warglaives of Azzinoth,"After attacking a minion, your hero may attack again.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01199cd50f2694d1b75046cce5962df42f60ad4c3374d2fb09159d05533228e2.png,,"The blades glow green from things unseen, dark dreams whirling in the felfire gleam.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e66d0b21c9e605bf1299d2bf89a5e73c27632ce346f7336186d22e294ec8915a.png,,,,,,,3.0,
69682,1,69682-warglaives-of-azzinoth,14,[],7,1637,4,SARIYA,,3.0,5,Warglaives of Azzinoth,"After attacking a minion, your hero may attack again.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3eaa98a3d231c4a669369d4cdac497ca3f03531ca8ccf1413e2361d2d68ecb8.png,,"The blades glow green from things unseen, dark dreams whirling in the felfire gleam.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e66d0b21c9e605bf1299d2bf89a5e73c27632ce346f7336186d22e294ec8915a.png,,56900.0,"{'relevant': True, 'constructed': True}",,,,3.0,
69703,1,69703-warhorse-trainer,5,[],4,1637,1,Zoltan & Gabor,4.0,3.0,3,Warhorse Trainer,Your Silver Hand Recruits have +1 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b0c9af5399bf7d708864dbab20ef0e18a6590f0dafd92f8be5a77e4cc2d763e.png,,He doesn't even get Sundays off. Every day he's hostling.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5ffc64bb2faf44fb89bba5f3d0303a1ca9a1467852eb047e30bc1a13fa141d2.png,,2515.0,"{'relevant': True, 'constructed': True}",,,,,
56507,1,56507-warmaul-challenger,10,[],4,1414,4,Ursula Dorada,10.0,1.0,3,Warmaul Challenger,<b>Battlecry:</b> Choose an enemy minion. Battle it to the death!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e27c57790a1feecdfdb297cfb1e50c75ecd4ac77fdb8914923da1823bbe5d72d.png,,Old gladiator rules: first one to die loses.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/562eef8e432d6866acde4a167bb9420212611fd1018d75139f720119e7796f89.png,[8],,,,,,,
69549,1,69549-warsong-commander,10,[],4,1637,1,Wei Wang,3.0,2.0,3,Warsong Commander,"After you summon another minion, give it <b>Rush</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9eb5f94f0168cdb53e0f5e0244b287e4fb923a9655dc780a235743b25e02148.png,,The Warsong clan is <i>such drama</i>. It's really not worth it to become a commander.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc920da8bc67402f98014d619a632b5d54202295917cf2bfae39f1230a8c8694.png,[53],1009.0,"{'relevant': True, 'constructed': True}",,,,,
63117,1,63117-warsong-envoy,10,[],4,1525,3,Hideaki Takamura,3.0,1.0,1,Warsong Envoy,<b>Frenzy:</b> Gain +1 Attack for each damaged character.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ec6347e3a102c7a609f210e398ef515feb1c30ec9c626cd3d1c123b7bedca8a2.png,,"""What do you mean we didn’t give the flag to the Druid?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70cdb7e4d778091a5e57e796dd664c508ac611cd5ee646a98b9ccde520c98745.png,[99],,"{'relevant': True, 'constructed': True}",,,,,
66863,1,66863-warsong-outrider,10,[],4,1637,1,Konstantin Turovec,4.0,5.0,4,Warsong Outrider,<b>Rush</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9294c2120cf874eda720928d691062c6946505de0721be7faaa2ed3ca96bd980.png,,"When it comes to the Warsong clan, outriders are the insiders.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b9948c204ba314a254a007bdff35e4cca305da1afb5fa18c0ef98f75382d579.png,[53],,"{'relevant': True, 'constructed': True}",,,,,
63088,1,63088-warsong-wrangler,3,[],4,1525,4,Angelica Alieva,4.0,3.0,4,Warsong Wrangler,<b>Battlecry:</b> <b>Discover</b> a Beast from your deck. Give all copies of it +2/+1 <i>(wherever they are)</i>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/05a55773c191d410e5ddcf8ad62ef94080240408b46a271198d94eb34f4bf21f.png,,"""Me? Playing favorites? I love my beasts all the same!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b9996f75cc0360615dc682a3e0ccae6a7329e80ddf3452f6a7763f879dd36646.png,"[8, 21]",,"{'relevant': True, 'constructed': True}",,,,,
57189,1,57189-waste-warden,12,[],4,1414,4,Evgeniy Dlinnov,3.0,3.0,5,Waste Warden,<b>Battlecry:</b> Deal 3 damage to a minion and all others of the same minion type.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12050a3188e5cfaadd86f7f536244e84049ee64e605106e9b57d18826800bb8c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38ad90ad1039695662610f791ba940bd01e8deea25a974c5b2041422e0265efc.png,"Recycle that can, or you get the cuffs!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01e966d1ad3180ddd732a6fa2e17b69b68a87323c6656fea29729125328b4214.png,[8],,,,,,,
69503,1,69503-water-elemental,4,[],4,1637,3,John Avon,6.0,3.0,4,Water Elemental,<b>Freeze</b> any character damaged by this minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98877846f7e7fd5b50883ab62fdc56b73c1c684ecdf5e0ef065fa24891b5818f.png,,Don't summon a water elemental at a party. It'll dampen the mood.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1eff1068ae8a359bf506516eade776fbafabf985d6336a2708c662d57c12389e.png,[10],395.0,"{'relevant': True, 'constructed': True}",,,18.0,,
63357,1,63357-water-moccasin,7,[],4,1525,1,Daren Bader,5.0,2.0,3,Water Moccasin,<b>Stealth</b> Has <b>Poisonous</b> while you have no other minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf8c2e8514f43d210354feb7d91062702700b0c9230a3ad6ebb8185cff05936c.png,,You need to be specific when you're ordering waterproof shoewear.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/977f05d0bb9b2b7d9f2cb15ae7073675484c16924433f275e050fae55a521ecf.png,"[6, 32]",,"{'relevant': True, 'constructed': True}",,,20.0,,
59083,1,59083-wave-of-apathy,5,"[5, 6]",5,1443,1,Arthur Bozonnet,,,1,Wave of Apathy,Set the Attack of all enemy minions to 1 until your next turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8254a42b78150be2f6bf942d688c56a74e4a404b284b9d7a16b9a0ece18047f.png,,"""Flavor text? Eh. Can’t be bothered.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8d9f97aaee7d5a6f3daaccd54ff73473d0de91c1e0850d8246a76564f14c0b1.png,,,"{'relevant': True, 'constructed': True}",,,,,
65579,1,65579-wealth-redistributor,5,[],4,1578,3,Vladimir Kafanov,8.0,2.0,5,Wealth Redistributor,<b>Taunt</b>. <b>Battlecry:</b> Swap the Attack of the highest and lowest Attack minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d95bb1f2e400a92a249c9f4ee773d21bd7708bab5a9ae6e71f8fc0ff447f3fdc.png,,WOULD YE LIKE CASH BACK? [ ] YAR HAR [ ] YO HO,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69a999df5fda6951d2e6b437cb094081bc1d27e9c5319e00aa17de5a5a1ad803.png,"[1, 8]",,"{'relevant': True, 'constructed': True}",,,23.0,,
69692,1,69692-webspinner,3,[],4,1637,1,Dan Brereton,1.0,1.0,1,Webspinner,<b>Deathrattle:</b> Add a random Beast card to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/45e9d38b8ad2ff398ee2021aa0dcdca77b42ff6aa464dbc9df1a54cd5ee140b1.png,,Spider cocoons are like little piñatas!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d524e861b2a5c75bd833059de0361bf6ae04a8b911331386bbe94c0a0ff011ec.png,[12],1860.0,"{'relevant': True, 'constructed': True}",,,20.0,,
61227,1,61227-whack-a-gnoll-hammer,8,[],7,1466,3,Jason Kang,,3.0,3,Whack-A-Gnoll Hammer,"After your hero attacks, give a random friendly minion +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ab696ae13fac3053840723ba146e37952cc2ff8b3d2de33971e6a7f220ef9c9.png,,Hogger's most hated attraction.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5d509c67dc130fc0155471e3e9ab53b1f152c63882ffd1305cb21a195d19e8c.png,,,"{'relevant': True, 'constructed': True}",,,,2.0,
63374,1,63374-whetstone-hatchet,10,[],7,1525,3,Luca Zontini,,1.0,1,Whetstone Hatchet,"After your hero attacks, give a minion in your hand +1 Attack.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70f62753735613700b4652ac7a34c6e198658a19e175578078aab3dbd301b257.png,,A bad hatchet can make a good spear better.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80cd4fc9c334941165729f6e484943d384dc2b860ff628d5d70ac1691c271e7a.png,,,"{'relevant': True, 'constructed': True}",,,,4.0,
63126,1,63126-whirling-combatant,10,[],4,1525,1,Nicola Saviori,6.0,3.0,4,Whirling Combatant,<b>Battlecry and Frenzy:</b> Deal 1 damage to all other minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe80395b70a19b82b35351b07f8603aa36207ce91077dc76d579b3caffc37211.png,,"It's called capoeira! And yes, it is dangerous!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c813bbfb7b34c95ddc29b3421dbb1b4afe74b6d506590cdaf2633cb9c6fe600.png,"[8, 99]",,"{'relevant': True, 'constructed': True}",,,,,
69556,1,69556-whirlwind,10,[],5,1637,1,Jonboy Meyers,,,1,Whirlwind,Deal 1 damage to ALL minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/297cd3af60c7cebbdd957eb2f0b68b842b72356ff3c4378ca86c9c2a632fc681.png,,"The way to tell seasoned warriors from novice ones: the novices yell ""wheeeee"" while whirlwinding.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a81dba189694db25e6778c1e830ac37e83f03fd12c6a70b1b4ccceafa170310d.png,,636.0,"{'relevant': True, 'constructed': True}",,,,,
65605,1,65605-wicked-shipment,9,[],5,1578,1,Konstantin Turovec,,,1,Wicked Shipment,"<b>Tradeable</b> Summon 1/1 (Imp, Imps). <i>(Upgrades by 2 when <b>Traded</b>!)</i>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd142c146b5dba7d1a5b53085f0e6a3b035b9fbfd9f6fb975fd1b433237ea26c.png,,All horns on deck!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e891c10858deb53b13ff8b4cc4365daddd258b9be2e8ef3085993ec04c7e66cb.png,[97],,"{'relevant': True, 'constructed': True}",[71812],,,,
62890,1,62890-wicked-stab-rank-1,7,[],5,1525,1,Ivan Fomin,,,2,Wicked Stab (Rank 1),Deal 2 damage. <i>(Upgrades when you have 5 Mana.)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1508753799945c4b935007abe5881fc7d41f270b1dcd4fb395f92ae8af586b7a.png,,Always go for the glowing weak point.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dad882d10bbbab1f65fce0ecad30666065e1665680c0e560a31ea36e80be895d.png,,,"{'relevant': True, 'constructed': True}","[62897, 62898]",,,,
61648,1,61648-wicked-whispers,9,[],5,1466,3,E. Li & K. Turovec,,,1,Wicked Whispers,Discard your lowest Cost card. Give your minions +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/899ea2816d7cfe05670aad23a468a4f8caa55179dda0a78f0d0baa16f2648356.png,,"When the Old Ones whisper, others will scream.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10d15236989611ca9ba2a2ec1c53981e9642b493a7c24be8c9e4856731d23e23.png,,,"{'relevant': True, 'constructed': True}",,6.0,,,
64384,1,64384-wickerclaw,2,[],4,1578,1,Konstantin Porubov,4.0,1.0,2,Wickerclaw,"After your hero gains Attack, this minion gains +2 Attack.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/514377a470522c0a793a9cb9ab0f4cd9b3d50155a770070b1fabb01cbd14a503.png,,They say pets tend to look like their owners.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/abbadc31638cdd0b65b95753b14dbefabf87010104e3d009248ee2c129b0db6d.png,,,"{'relevant': True, 'constructed': True}",,,20.0,,
69513,1,69513-wild-growth,2,[],5,1637,1,James Ryman,,,3,Wild Growth,Gain an empty Mana Crystal.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8876caa5b5ee3872f55a7c12264172d303e2aaf1f9c4f42d4a1525db9541c560.png,,"Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0e79705c6fcc0b6c6da07262a983ed71abf978002f6651e98945116b1b29e6f.png,,1124.0,"{'relevant': True, 'constructed': True}",[1725],4.0,,,
63062,1,63062-wildfire,4,[],5,1525,4,David Kegg,,,1,Wildfire,Increase the damage of your Hero Power by 1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83d58ced6a72f23c13e8cd430a037acbe1186758bfc716a2ac1d26eba810f442.png,,The Barrens were a lush jungle. Then this happened.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c540e5643398a173811b05e567c5db8a05bb65c4c46da83a7cf0ee53d3f93203.png,,,"{'relevant': True, 'constructed': True}",,2.0,,,
69515,1,69515-windfury,8,[],5,1637,1,Justin Sweet,,,2,Windfury,Give a minion <b>Windfury</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/072264cf71dcd92cda2b4df7b9a765d246cf31fa773da56868a07b1a51fa2085.png,,"Windfury is like Earthfury and Firefury, but more light and airy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f87a8e89a076b1ee48e2f70162c790c53d4c8dcff76a22d676e8087f4fa7e14.png,[11],51.0,"{'relevant': True, 'constructed': True}",,4.0,,,
59170,1,59170-wolpertinger,3,[],4,1443,1,Matt Dixon,1.0,1.0,1,Wolpertinger,<b>Battlecry:</b> Summon a copy of this.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46cd7ac6e6038db975638284429c8e2f23fa61cc071fe624ab1a18a9b64d659e.png,,Scholomance student Brewfest prank gone awry.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d59a47979d6251950a21967b7eb1b497c044c7097474e67011bc131b12cb45e8.png,[8],,"{'relevant': True, 'constructed': True}",,,20.0,,
69654,1,69654-worgen-infiltrator,12,[],4,1637,1,Raymond Swanland,1.0,2.0,1,Worgen Infiltrator,<b>Stealth</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e45c2e3d99d1c0b6af56d0d68e74b83726fb144b416c45cf6997c00726a1dc26.png,,"If you want to stop a worgen from infiltrating, just yell, ""No! Bad boy!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cae7cdaf85c713407546700371dd593fb5a0b8f8a2bef3d2bf6bf6a4cbaca0f7.png,[6],994.0,"{'relevant': True, 'constructed': True}",,,,,
63195,1,63195-wound-prey,3,[],5,1525,1,Jim Nelson,,,1,Wound Prey,Deal 1 damage. Summon a 1/1 Hyena with <b>Rush</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d72de1d2a9021d1921fdeba305a12813797592e8df3af5e364bad63c812ba11.png,,"You steal the cranberry juice, you pay the price.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bed1bb1254bae00e506f180ec5d61d934a5e136fb28bdd23f98b80a62268868a.png,[53],,"{'relevant': True, 'constructed': True}",[63459],,,,
59036,1,59036-wretched-tutor,12,[],4,1443,1,James Ryman,5.0,2.0,4,Wretched Tutor,<b>Spellburst:</b> Deal 2 damage to all other minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bfa829d6880cf3b0e66c3163f6d6daef07aac147eda0a450bdb37b8b9aae6196.png,,"""If you like my tutoring, you'll love my sister the art therapist, my father the driver, and my mother the housekeeper.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ae1d7a8adce1f1ec611b5d9b257b8f876efb126872dacd8d8b96966be7a3b86.png,[88],,"{'relevant': True, 'constructed': True}",,,,,
61898,1,61898-wriggling-horror,12,[],4,1466,1,Konstantin Turovec,1.0,2.0,2,Wriggling Horror,<b>Battlecry:</b> Give adjacent minions +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/08ba2c01e6f561c2cd6e4371aae377cb3073d3636c13f6ea523b81ba4c0defc7.png,,Created to scare. Born to wriggle.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/084a5b173ead2353b01c38c55a7961d685774aaed6654fd278b0cffef821a7e6.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
59002,1,59002-wyrm-weaver,4,[],4,1443,3,Bios Studio,5.0,3.0,4,Wyrm Weaver,<b><b>Spellburst</b>:</b> Summon two 1/2 Mana Wyrms.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24090f0bc4c6ba19719c116a87fdbcd8cdefa97b4a90a70745da9280fd511602.png,,Studied basket weaving as an undergrad.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93a1cf41c40348c7bd98eabfe838e1160e640511aa510470c1dcf409a6846301.png,[88],,"{'relevant': True, 'constructed': True}",[405],,,,
63188,1,63188-xyrella,6,[],4,1525,5,James Ryman,4.0,4.0,4,Xyrella,"<b>Battlecry:</b> If you've restored Health this turn, deal that much damage to all enemy minions.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22b09bb0b44dcac9e1cff1b0c3c981e61e7ab7120dab00a5d8af27d57e11beae.png,,"On the Night of Falling Stars, Xyrella had a vision of a shattered naaru. ""Go to the Barrens,"" the being said. ""Seek the shards of my broken body. Restore me, and I will restore your daughter.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/51536f0fa75842bbf89e7547c4f3341014c2f1336fe5422b1b4ed6ad7b422eda.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
61308,1,61308-yshaarj-the-defiler,12,[],4,1466,5,Alex Horley Orlandelli,10.0,10.0,10,"Y'Shaarj, the Defiler",<b>Battlecry:</b> Add a copy of each <b>Corrupted</b> card you've played this game to your hand. They cost (0) this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d1aa307c6c2173bd7e2fceba8c342ac6905eb02a29b196bc001bc1ef06360781.png,,"Y'Shaarj made an excellent office intern, doing the copying AND defiling.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/987c8a6fddccb7cb78ffbfe9d51cd854a25dde026d8655318745d9e0c9426e4c.png,"[8, 98]",,"{'relevant': True, 'constructed': True}",[61296],,,,
